id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
283,2026,02,2026-02,  22447, 11.876,  8322,  22623,  87318,      3,  2462
284,2026,03,2026-03,  20418, 11.350,  7205,  15844,  78677,      2,  2979
285,2026,04,2026-04,  20401, 11.292,  6408,   9822,  75262,      1,  2255
286,2026,05,2026-05,  20090, 11.880,  6209,0,  81471,      0,  2069
287,2026,06,2026-06,  15613, 12.994,  6749,0,  88211,      9,  2215
288,2026,07,2026-07,   7184, 14.892,  7209,0,  95392,     28,  2262
289,2026,08,2026-08,   4645, 15.426,  7821,0, 103204,      9,  2452
290,2026,09,2026-09,   1456, 15.099,  8395,0, 111338,    261,  3201
291,2026,10,2026-10,    822, 14.328,  8813,0, 117130,   3021,  2848
292,2026,11,2026-11,    536, 14.367,  9186,0, 121251,   5065,  2279
293,2026,12,2026-12,  12080, 14.292,  9953,0, 130996,    208,  2303
294,2027,01,2027-01,  30234, 13.122, 10646,  42001,  99298,    343,  3013
295,2027,02,2027-02,  22291, 12.727,  8037,  26212,  81010,    113,  2071
296,2027,03,2027-03,  21494, 12.288,  6650,  21545,  66083,     32,  1837
297,2027,04,2027-04,  15834, 11.315,  5439,   8115,  63407,      0,  1571
298,2027,05,2027-05,  16419, 11.931,  5239,0,  68646,      0,  1605
299,2027,06,2027-06,  15892, 12.570,  5565,0,  74210,      1,  1952
300,2027,07,2027-07,  10780, 14.806,  6116,0,  80251,     75,  2001
301,2027,08,2027-08,   4437, 15.865,  6455,0,  84449,   2257,  2187
302,2027,09,2027-09,   1856, 14.855,  6833,0,  91282,      0,  2483
303,2027,10,2027-10,    728, 13.910,  7036,0,  94104,   4214,  2674
304,2027,11,2027-11,   2328, 14.023,  7663,0, 101765,      2,  2140
305,2027,12,2027-12,   9916, 14.185,  8217,0, 109837,    145,  2244
306,2028,01,2028-01,  23058, 13.139,  8849,  34288,  83200,   1198,  2218
307,2028,02,2028-02,  14346, 12.293,  6818,  10431,  79582,      5,  1882
308,2028,03,2028-03,  19915, 11.553,  6484,  21128,  64936,      2,  2321
309,2028,04,2028-04,  14668, 10.705,  5305,  12372,  57869,      0,  1788
310,2028,05,2028-05,  16173, 11.364,  4775,0,  62636,      8,  1546
311,2028,06,2028-06,  12890, 12.122,  5110,0,  67731,     15,  1582
312,2028,07,2028-07,   8445, 14.925,  5438,0,  73167,      2,  1796
313,2028,08,2028-08,   4009, 15.830,  6010,0,  79092,     85,  2166
314,2028,09,2028-09,   1390, 14.730,  6501,0,  85571,     22,  2463
315,2028,10,2028-10,    995, 13.434,  6839,0,  90884,   1526,  1867
316,2028,11,2028-11,   1592, 14.001,  7494,0,  98375,      3,  1793
317,2028,12,2028-12,  10607, 13.919,  8162,0, 106347,    190,  1913
318,2029,01,2029-01,  18876, 12.722,  8874,  17691,  97530,      0,  2556
319,2029,02,2029-02,  18487, 11.952,  8063,  16533,  88721,    339,  2867
320,2029,03,2029-03,  20641, 11.430,  7248,  23646,  72319,      4,  2459
321,2029,04,2029-04,  16481, 11.365,  5994,  20141,  58171,      1,  2211
322,2029,05,2029-05,  15495, 11.949,  4830,0,  63001,      0,  1967
323,2029,06,2029-06,  10822, 13.054,  5149,0,  68149,      1,  1727
324,2029,07,2029-07,   5795, 14.941,  5633,0,  73773,      9,  2481
325,2029,08,2029-08,   2993, 15.472,  6040,0,  79810,      3,  1707
326,2029,09,2029-09,   1083, 15.162,  6593,0,  86396,      7,  2169
327,2029,10,2029-10,    515, 14.398,  7097,0,  93367,    126,  2803
328,2029,11,2029-11,    498, 14.447,  7459,0,  99036,   1790,  2044
329,2029,12,2029-12,   9326, 14.369,  8099,0, 106928,    207,  1804
330,2030,01,2030-01,  24989, 13.197,  8748,  30675,  84948,     53,  2761
331,2030,02,2030-02,  19408, 12.820,  6961,  19361,  72544,      4,  2185
332,2030,03,2030-03,  19684, 12.361,  5942,  17917,  60559,     10,  1865
333,2030,04,2030-04,  14743, 11.398,  4969,  16042,  49486,      0,  1508
334,2030,05,2030-05,  13008, 12.025,  4146,0,  53632,      0,  1025
335,2030,06,2030-06,  12771, 12.658,  4411,0,  58041,      2,  1686
336,2030,07,2030-07,   8546, 14.919,  4724,0,  62741,     24,  1187
337,2030,08,2030-08,   3901, 15.961,  5054,0,  67511,    284,  1431
338,2030,09,2030-09,   1512, 14.944,  5425,0,  72936,      0,  1716
339,2030,10,2030-10,    540, 13.966,  5893,0,  77942,    887,  1881
340,2030,11,2030-11,   2084, 14.095,  6417,0,  84359,      0,  1510
341,2030,12,2030-12,   8565, 14.248,  6813,0,  91059,    113,  1456
342,2031,01,2031-01,  19102, 13.205,  7271,  23364,  74384,    582,  1564
343,2031,02,2031-02,  13119, 12.370,  6049,  18357,  62076,      0,  1349
344,2031,03,2031-03,  15209, 11.636,  5062,   9479,  57659,      0,  1199
345,2031,04,2031-04,  13523, 10.775,  4752,   6516,  55895,      0,  1376
346,2031,05,2031-05,  15411, 11.426,  4431,0,  60321,      5,  1116
347,2031,06,2031-06,  12208, 12.204,  4791,0,  65092,     20,  1421
348,2031,07,2031-07,   8183, 14.995,  5316,0,  70401,      7,  1312
349,2031,08,2031-08,   3654, 15.889,  5625,0,  75632,    394,  1392
350,2031,09,2031-09,   1301, 14.796,  6264,0,  81880,     16,  1461
351,2031,10,2031-10,    764, 13.487,  6612,0,  88379,    113,  1543
352,2031,11,2031-11,   2116, 14.084,  7219,0,  95596,      2,  1634
353,2031,12,2031-12,   9295, 14.003,  7825,0, 103136,    285,  1783
354,2032,01,2032-01,  18172, 12.804,  8388,  24836,  86687,      1,  2517
